I0,Prv_I0,Write permission,PrvUpdataTime,SysTime,WriteTrjSysTime,WriteTrjCostTime,WriteInterval
17.0,16.0,0.0,150.0,13268.1,0.0,0.0,0.0
18.0,17.0,0.0,183.0,13301.4,0.0,0.0,0.0
19.0,18.0,0.0,214.0,13331.5,0.0,0.0,0.0
19.0,19.0,0.0,243.0,13361.2,0.0,0.0,0.0
2.0,19.0,1.0,275.0,13393.1,13393.1,142.0,2.0
5.0,2.0,0.0,0.0,13545.9,0.0,0.0,0.0
6.0,5.0,0.0,29.0,13575.7,0.0,0.0,0.0
6.0,6.0,0.0,59.0,13605.2,0.0,0.0,0.0
7.0,6.0,0.0,90.0,13636.1,0.0,0.0,0.0
8.0,7.0,0.0,120.0,13666.0,0.0,0.0,0.0
8.0,8.0,0.0,150.0,13695.9,0.0,0.0,0.0
9.0,8.0,0.0,180.0,13726.0,0.0,0.0,0.0
10.0,9.0,0.0,211.0,13757.3,0.0,0.0,0.0
10.0,10.0,0.0,241.0,13787.1,0.0,0.0,0.0
11.0,10.0,1.0,271.0,13817.5,13817.5,141.0,1.0
14.0,11.0,0.0,0.0,13967.6,0.0,0.0,0.0
15.0,14.0,0.0,32.0,13999.7,0.0,0.0,0.0
15.0,15.0,0.0,61.0,14029.5,0.0,0.0,0.0
16.0,15.0,0.0,92.0,14060.0,0.0,0.0,0.0
17.0,16.0,0.0,126.0,14094.2,0.0,0.0,0.0
18.0,17.0,0.0,157.0,14125.0,0.0,0.0,0.0
18.0,18.0,0.0,186.0,14153.9,0.0,0.0,0.0
19.0,18.0,0.0,218.0,14185.9,0.0,0.0,0.0
2.0,19.0,1.0,248.0,14216.1,14216.1,129.0,2.0
5.0,2.0,0.0,0.0,14359.6,0.0,0.0,0.0
5.0,5.0,0.0,31.0,14391.4,0.0,0.0,0.0
6.0,5.0,0.0,61.0,14421.5,0.0,0.0,0.0
7.0,6.0,0.0,91.0,14451.6,0.0,0.0,0.0
7.0,7.0,0.0,122.0,14481.6,0.0,0.0,0.0
8.0,7.0,0.0,151.0,14511.5,0.0,0.0,0.0
8.0,8.0,0.0,182.0,14541.7,0.0,0.0,0.0
9.0,8.0,0.0,212.0,14571.8,0.0,0.0,0.0
10.0,9.0,0.0,246.0,14606.3,0.0,0.0,0.0
10.0,10.0,0.0,277.0,14637.1,0.0,0.0,0.0
11.0,10.0,1.0,306.0,14666.1,14666.1,136.0,1.0
14.0,11.0,0.0,0.0,14812.9,0.0,0.0,0.0
15.0,14.0,0.0,34.0,14847.6,0.0,0.0,0.0
16.0,15.0,0.0,60.0,14873.1,0.0,0.0,0.0
16.0,16.0,0.0,90.0,14903.9,0.0,0.0,0.0
17.0,16.0,0.0,120.0,14933.9,0.0,0.0,0.0
18.0,17.0,0.0,151.0,14963.9,0.0,0.0,0.0
18.0,18.0,0.0,180.0,14993.9,0.0,0.0,0.0
19.0,18.0,0.0,212.0,15025.5,0.0,0.0,0.0
2.0,19.0,1.0,242.0,15055.9,15055.9,143.0,2.0
5.0,2.0,0.0,0.0,15213.6,0.0,0.0,0.0
6.0,5.0,0.0,28.0,15242.3,0.0,0.0,0.0
